horizontal_w_to_b,horizontal_b_to_w,vertical_w_to_b,vertical_b_to_w
38.46153846153846,3.4188034188034186,28.205128205128204,29.914529914529915
40.0,5.714285714285714,25.714285714285715,28.571428571428573
44.554455445544555,3.9603960396039604,19.801980198019802,31.683168316831683
38.70967741935483,6.451612903225806,25.806451612903224,29.032258064516128
59.37500000000001,2.0833333333333335,31.250000000000004,7.291666666666667
32.38095238095238,2.8571428571428568,31.428571428571427,33.33333333333333
37.142857142857146,5.714285714285714,34.285714285714285,22.857142857142858
41.73913043478261,3.4782608695652173,40.869565217391305,13.91304347826087
41.228070175438596,3.508771929824561,22.807017543859647,32.45614035087719
45.45454545454545,6.0606060606060606,27.272727272727273,21.21212121212121
60.75949367088608,5.063291139240507,13.924050632911394,20.253164556962027
70.93023255813954,3.488372093023256,15.116279069767442,10.465116279069768
42.5,5.0,27.5,25.0
53.60824742268041,4.123711340206185,34.020618556701024,8.24742268041237
45.34883720930233,4.651162790697675,29.069767441860467,20.930232558139537
36.36363636363636,6.0606060606060606,27.272727272727273,30.303030303030305
55.96330275229358,3.669724770642202,12.844036697247708,27.522935779816514
48.83720930232558,3.488372093023256,20.930232558139537,26.74418604651163
62.5,5.555555555555555,8.333333333333332,23.61111111111111
45.91836734693878,2.0408163265306123,21.42857142857143,30.612244897959183
41.911764705882355,2.9411764705882355,19.11764705882353,36.029411764705884
32.06106870229008,3.053435114503817,29.770992366412216,35.11450381679389
43.333333333333336,6.666666666666667,33.333333333333336,16.666666666666668
44.329896907216494,2.0618556701030926,21.649484536082472,31.958762886597935
61.53846153846154,4.615384615384616,9.230769230769232,24.615384615384617
46.73913043478261,2.1739130434782608,16.304347826086957,34.78260869565217
59.016393442622956,3.278688524590164,9.836065573770492,27.868852459016395
50.45871559633028,2.7522935779816518,12.844036697247708,33.94495412844037
59.61538461538462,3.8461538461538463,12.5,24.03846153846154
71.0,3.0,5.0,21.0
52.631578947368425,5.2631578947368425,17.10526315789474,25.0
62.68656716417911,4.477611940298508,7.462686567164179,25.373134328358212
47.01492537313433,2.238805970149254,19.402985074626866,31.343283582089555
58.87850467289719,1.8691588785046729,9.345794392523365,29.906542056074766
52.80898876404495,3.370786516853933,5.617977528089888,38.20224719101124
65.21739130434783,5.797101449275362,5.797101449275362,23.18840579710145
65.65656565656566,3.0303030303030303,8.080808080808081,23.232323232323235
78.35051546391752,2.0618556701030926,8.24742268041237,11.340206185567009
48.421052631578945,2.1052631578947367,17.894736842105264,31.57894736842105
51.44927536231884,2.898550724637681,17.391304347826086,28.26086956521739
50.0,2.2222222222222223,26.666666666666668,21.11111111111111
55.12820512820513,3.8461538461538467,6.410256410256411,34.61538461538462
58.7719298245614,2.631578947368421,14.035087719298245,24.561403508771928
42.85714285714286,2.0408163265306123,26.53061224489796,28.571428571428573
67.16417910447761,4.477611940298508,5.970149253731344,22.388059701492537
62.10526315789473,3.1578947368421053,11.578947368421051,23.157894736842103
46.46464646464647,2.0202020202020203,19.191919191919194,32.323232323232325
57.72357723577235,2.4390243902439024,13.821138211382113,26.016260162601625
75.72815533980582,2.912621359223301,3.883495145631068,17.475728155339805
44.66019417475728,1.941747572815534,22.33009708737864,31.067961165048544
62.61682242990654,2.803738317757009,22.429906542056074,12.149532710280374
81.31868131868133,2.197802197802198,7.692307692307693,8.791208791208792
46.46464646464647,2.0202020202020203,21.212121212121215,30.303030303030305
46.66666666666667,2.2222222222222223,21.11111111111111,30.0
59.45945945945946,4.054054054054054,21.62162162162162,14.864864864864865
64.38356164383562,5.47945205479452,17.80821917808219,12.32876712328767
42.85714285714286,7.142857142857143,28.571428571428573,21.42857142857143
53.271028037383175,1.8691588785046729,13.08411214953271,31.77570093457944
50.0,2.2222222222222223,15.555555555555557,32.22222222222222
62.13592233009709,2.912621359223301,23.300970873786408,11.650485436893204
49.45054945054945,2.197802197802198,16.483516483516485,31.868131868131872
49.48453608247422,2.0618556701030926,15.463917525773194,32.98969072164948
61.64383561643835,4.10958904109589,5.47945205479452,28.767123287671232
60.60606060606061,4.545454545454545,12.121212121212121,22.727272727272727
46.39175257731958,3.092783505154639,18.556701030927833,31.958762886597935
62.63736263736264,2.197802197802198,21.978021978021978,13.186813186813188
63.218390804597696,2.2988505747126435,25.287356321839077,9.195402298850574
49.01960784313725,1.9607843137254901,14.705882352941176,34.31372549019608
67.64705882352942,2.9411764705882355,13.23529411764706,16.176470588235297
40.944881889763785,3.1496062992125986,16.535433070866144,39.37007874015748
48.03921568627451,4.901960784313725,38.23529411764706,8.823529411764705
40.0,8.0,24.0,28.0
68.05555555555556,5.555555555555555,8.333333333333332,18.055555555555554
51.898734177215196,3.79746835443038,5.063291139240507,39.24050632911393
61.42857142857143,5.714285714285714,4.285714285714286,28.571428571428573
56.52173913043478,5.797101449275362,10.144927536231885,27.536231884057973
44.047619047619044,2.380952380952381,20.238095238095237,33.333333333333336
53.33333333333333,4.0,8.0,34.666666666666664
82.75862068965517,2.2988505747126435,4.597701149425287,10.344827586206897
54.67625899280576,2.158273381294964,15.827338129496402,27.33812949640288
59.5959595959596,3.0303030303030303,7.070707070707071,30.303030303030305
47.368421052631575,2.1052631578947367,12.631578947368421,37.89473684210526
47.66355140186916,1.8691588785046729,15.88785046728972,34.57943925233645
54.216867469879524,3.6144578313253017,12.048192771084338,30.120481927710845
81.9277108433735,2.4096385542168677,4.819277108433735,10.843373493975905
74.11764705882354,2.3529411764705883,10.588235294117647,12.941176470588236
43.42105263157895,2.6315789473684212,28.947368421052634,25.0
55.33980582524272,1.941747572815534,18.446601941747574,24.271844660194176
56.410256410256416,2.5641025641025643,19.230769230769234,21.794871794871796
62.33766233766234,5.194805194805195,5.194805194805195,27.272727272727273
46.07843137254902,1.9607843137254901,16.666666666666664,35.29411764705882
51.086956521739125,3.260869565217391,17.391304347826086,28.26086956521739
65.33333333333333,4.0,9.333333333333332,21.333333333333332
60.0,1.8181818181818181,15.454545454545453,22.727272727272727
74.4186046511628,2.3255813953488373,5.813953488372094,17.44186046511628
46.66666666666667,2.2222222222222223,22.22222222222222,28.88888888888889
44.086021505376344,2.150537634408602,17.204301075268816,36.55913978494623
75.0,3.0,3.0,19.0
50.60240963855422,3.6144578313253017,18.072289156626507,27.71084337349398
55.371900826446286,2.479338842975207,10.743801652892563,31.40495867768595
59.82905982905983,2.564102564102564,9.401709401709402,28.205128205128204
71.69811320754717,2.830188679245283,5.660377358490566,19.81132075471698
60.0,5.714285714285714,18.571428571428573,15.714285714285715
45.5223880597015,2.985074626865672,22.388059701492537,29.1044776119403
67.3076923076923,3.8461538461538463,7.6923076923076925,21.153846153846153
45.97701149425287,2.2988505747126435,22.988505747126435,28.735632183908045
47.61904761904762,2.380952380952381,17.857142857142858,32.142857142857146
67.24137931034483,5.172413793103448,5.172413793103448,22.413793103448274
34.78260869565217,8.695652173913043,26.08695652173913,30.43478260869565
51.162790697674424,2.3255813953488373,22.093023255813954,24.41860465116279
29.411764705882355,5.882352941176471,35.294117647058826,29.411764705882355
50.574712643678154,3.4482758620689653,22.988505747126435,22.988505747126435
41.93548387096774,6.451612903225806,29.032258064516128,22.58064516129032
59.74025974025974,5.194805194805195,10.38961038961039,24.675324675324674
45.0,2.0,20.0,33.0
43.103448275862064,4.310344827586206,18.96551724137931,33.62068965517241
48.717948717948715,3.4188034188034186,13.675213675213675,34.18803418803419
59.770114942528735,2.2988505747126435,6.896551724137931,31.034482758620687
40.74074074074074,7.407407407407407,25.925925925925927,25.925925925925927
48.71794871794872,3.8461538461538467,20.512820512820515,26.923076923076927
34.48275862068965,6.896551724137931,27.586206896551722,31.034482758620687
42.05607476635514,4.672897196261682,22.429906542056074,30.8411214953271
44.44444444444444,7.407407407407407,25.925925925925927,22.22222222222222
54.44444444444445,2.2222222222222223,6.666666666666667,36.66666666666667
48.0,8.0,20.0,24.0
50.467289719626166,3.7383177570093458,14.953271028037383,30.8411214953271
44.82758620689655,3.4482758620689653,19.54022988505747,32.183908045977006
63.29113924050633,5.063291139240507,7.59493670886076,24.050632911392405
45.16129032258064,2.150537634408602,21.50537634408602,31.18279569892473
40.98360655737705,3.278688524590164,15.573770491803279,40.16393442622951
